mode,opcode,subopcode,target,classification,basis
upd9002op_repc,0xd3,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xd4,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xd5,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xd6,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xd7,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xd8,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xd9,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xda,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xdb,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xdc,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xdd,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xde,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xdf,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe0,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe1,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe2,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe3,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe4,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe5,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe6,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe7,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe8,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xe9,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xea,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xeb,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xec,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xed,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xee,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xef,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf0,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf1,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf2,-,_repne,implemented,folded-root-target
upd9002op_repc,0xf3,-,_repe,implemented,folded-root-target
upd9002op_repc,0xf4,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf5,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf6,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf7,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf8,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xf9,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xfa,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xfb,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xfc,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xfd,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xfe,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repc,0xff,-,_reserved_repc,known_target_gap,folded-root-target
upd9002op_repe,0x00,-,_add_ea_r8,implemented,folded-root-target
upd9002op_repe,0x01,-,_add_ea_r16,implemented,folded-root-target
upd9002op_repe,0x02,-,_add_r8_ea,implemented,folded-root-target
upd9002op_repe,0x03,-,_add_r16_ea,implemented,folded-root-target
upd9002op_repe,0x04,-,_add_al_data8,implemented,folded-root-target
upd9002op_repe,0x05,-,_add_ax_data16,implemented,folded-root-target
upd9002op_repe,0x06,-,_push_es,implemented,folded-root-target
upd9002op_repe,0x07,-,_pop_es,implemented,folded-root-target
upd9002op_repe,0x08,-,_or_ea_r8,implemented,folded-root-target
upd9002op_repe,0x09,-,_or_ea_r16,implemented,folded-root-target
upd9002op_repe,0x0a,-,_or_r8_ea,implemented,folded-root-target
upd9002op_repe,0x0b,-,_or_r16_ea,implemented,folded-root-target
upd9002op_repe,0x0c,-,_or_al_data8,implemented,folded-root-target
upd9002op_repe,0x0d,-,_or_ax_data16,implemented,folded-root-target
upd9002op_repe,0x0e,-,_push_cs,implemented,folded-root-target
upd9002op_repe,0x0f,-,_repe_0f_diagnostic_stop,implemented,folded-root-target
upd9002op_repe,0x10,-,_adc_ea_r8,implemented,folded-root-target
upd9002op_repe,0x11,-,_adc_ea_r16,implemented,folded-root-target
upd9002op_repe,0x12,-,_adc_r8_ea,implemented,folded-root-target
upd9002op_repe,0x13,-,_adc_r16_ea,implemented,folded-root-target
upd9002op_repe,0x14,-,_adc_al_data8,implemented,folded-root-target
upd9002op_repe,0x15,-,_adc_ax_data16,implemented,folded-root-target
upd9002op_repe,0x16,-,_push_ss,implemented,folded-root-target
upd9002op_repe,0x17,-,_pop_ss,implemented,folded-root-target
upd9002op_repe,0x18,-,_sbb_ea_r8,implemented,folded-root-target
upd9002op_repe,0x19,-,_sbb_ea_r16,implemented,folded-root-target
upd9002op_repe,0x1a,-,_sbb_r8_ea,implemented,folded-root-target
upd9002op_repe,0x1b,-,_sbb_r16_ea,implemented,folded-root-target
upd9002op_repe,0x1c,-,_sbb_al_data8,implemented,folded-root-target
upd9002op_repe,0x1d,-,_sbb_ax_data16,implemented,folded-root-target
upd9002op_repe,0x1e,-,_push_ds,implemented,folded-root-target
upd9002op_repe,0x1f,-,_pop_ds,implemented,folded-root-target
upd9002op_repe,0x20,-,_and_ea_r8,implemented,folded-root-target
upd9002op_repe,0x21,-,_and_ea_r16,implemented,folded-root-target
upd9002op_repe,0x22,-,_and_r8_ea,implemented,folded-root-target
upd9002op_repe,0x23,-,_and_r16_ea,implemented,folded-root-target
upd9002op_repe,0x24,-,_and_al_data8,implemented,folded-root-target
upd9002op_repe,0x25,-,_and_ax_data16,implemented,folded-root-target
upd9002op_repe,0x26,-,_repe_segprefix_es,implemented,folded-root-target
upd9002op_repe,0x27,-,_daa,implemented,folded-root-target
upd9002op_repe,0x28,-,_sub_ea_r8,implemented,folded-root-target
upd9002op_repe,0x29,-,_sub_ea_r16,implemented,folded-root-target
upd9002op_repe,0x2a,-,_sub_r8_ea,implemented,folded-root-target
upd9002op_repe,0x2b,-,_sub_r16_ea,implemented,folded-root-target
upd9002op_repe,0x2c,-,_sub_al_data8,implemented,folded-root-target
upd9002op_repe,0x2d,-,_sub_ax_data16,implemented,folded-root-target
upd9002op_repe,0x2e,-,_repe_segprefix_cs,implemented,folded-root-target
upd9002op_repe,0x2f,-,_das,implemented,folded-root-target
upd9002op_repe,0x30,-,_xor_ea_r8,implemented,folded-root-target
upd9002op_repe,0x31,-,_xor_ea_r16,implemented,folded-root-target
upd9002op_repe,0x32,-,_xor_r8_ea,implemented,folded-root-target
upd9002op_repe,0x33,-,_xor_r16_ea,implemented,folded-root-target
upd9002op_repe,0x34,-,_xor_al_data8,implemented,folded-root-target
upd9002op_repe,0x35,-,_xor_ax_data16,implemented,folded-root-target
upd9002op_repe,0x36,-,_repe_segprefix_ss,implemented,folded-root-target
upd9002op_repe,0x37,-,_aaa,implemented,folded-root-target
upd9002op_repe,0x38,-,_cmp_ea_r8,implemented,folded-root-target
upd9002op_repe,0x39,-,_cmp_ea_r16,implemented,folded-root-target
upd9002op_repe,0x3a,-,_cmp_r8_ea,implemented,folded-root-target
upd9002op_repe,0x3b,-,_cmp_r16_ea,implemented,folded-root-target
upd9002op_repe,0x3c,-,_cmp_al_data8,implemented,folded-root-target
upd9002op_repe,0x3d,-,_cmp_ax_data16,implemented,folded-root-target
upd9002op_repe,0x3e,-,_repe_segprefix_ds,implemented,folded-root-target
upd9002op_repe,0x3f,-,_aas,implemented,folded-root-target
upd9002op_repe,0x40,-,_inc_ax,implemented,folded-root-target
upd9002op_repe,0x41,-,_inc_cx,implemented,folded-root-target
upd9002op_repe,0x42,-,_inc_dx,implemented,folded-root-target
upd9002op_repe,0x43,-,_inc_bx,implemented,folded-root-target
upd9002op_repe,0x44,-,_inc_sp,implemented,folded-root-target
upd9002op_repe,0x45,-,_inc_bp,implemented,folded-root-target
upd9002op_repe,0x46,-,_inc_si,implemented,folded-root-target
upd9002op_repe,0x47,-,_inc_di,implemented,folded-root-target
upd9002op_repe,0x48,-,_dec_ax,implemented,folded-root-target
upd9002op_repe,0x49,-,_dec_cx,implemented,folded-root-target
upd9002op_repe,0x4a,-,_dec_dx,implemented,folded-root-target
upd9002op_repe,0x4b,-,_dec_bx,implemented,folded-root-target
upd9002op_repe,0x4c,-,_dec_sp,implemented,folded-root-target
upd9002op_repe,0x4d,-,_dec_bp,implemented,folded-root-target
upd9002op_repe,0x4e,-,_dec_si,implemented,folded-root-target
upd9002op_repe,0x4f,-,_dec_di,implemented,folded-root-target
upd9002op_repe,0x50,-,_push_ax,implemented,folded-root-target
upd9002op_repe,0x51,-,_push_cx,implemented,folded-root-target
upd9002op_repe,0x52,-,_push_dx,implemented,folded-root-target
upd9002op_repe,0x53,-,_push_bx,implemented,folded-root-target
upd9002op_repe,0x54,-,_push_sp,implemented,folded-root-target
upd9002op_repe,0x55,-,_push_bp,implemented,folded-root-target
upd9002op_repe,0x56,-,_push_si,implemented,folded-root-target
upd9002op_repe,0x57,-,_push_di,implemented,folded-root-target
upd9002op_repe,0x58,-,_pop_ax,implemented,folded-root-target
upd9002op_repe,0x59,-,_pop_cx,implemented,folded-root-target
upd9002op_repe,0x5a,-,_pop_dx,implemented,folded-root-target
upd9002op_repe,0x5b,-,_pop_bx,implemented,folded-root-target
upd9002op_repe,0x5c,-,_pop_sp,implemented,folded-root-target
upd9002op_repe,0x5d,-,_pop_bp,implemented,folded-root-target
upd9002op_repe,0x5e,-,_pop_si,implemented,folded-root-target
upd9002op_repe,0x5f,-,_pop_di,implemented,folded-root-target
upd9002op_repe,0x60,-,_pusha,implemented,folded-root-target
upd9002op_repe,0x61,-,_popa,implemented,folded-root-target
upd9002op_repe,0x62,-,_bound,implemented,folded-root-target
upd9002op_repe,0x63,-,_reserved_no_int,known_target_gap,folded-root-target
upd9002op_repe,0x64,-,_repnc,implemented,folded-root-target
upd9002op_repe,0x65,-,_repc,implemented,folded-root-target
upd9002op_repe,0x66,-,_reserved_no_int,known_target_gap,folded-root-target
upd9002op_repe,0x67,-,_reserved_no_int,known_target_gap,folded-root-target
upd9002op_repe,0x68,-,_push_data16,implemented,folded-root-target
upd9002op_repe,0x69,-,_imul_reg_ea_data16,implemented,folded-root-target
upd9002op_repe,0x6a,-,_push_data8,implemented,folded-root-target
upd9002op_repe,0x6b,-,_imul_reg_ea_data8,implemented,folded-root-target
upd9002op_repe,0x6c,-,upd9002_rep_insb,implemented,folded-root-target
upd9002op_repe,0x6d,-,upd9002_rep_insw,implemented,folded-root-target
upd9002op_repe,0x6e,-,upd9002_rep_outsb,implemented,folded-root-target
upd9002op_repe,0x6f,-,upd9002_rep_outsb,implemented,folded-root-target
upd9002op_repe,0x70,-,_jo_short,implemented,folded-root-target
upd9002op_repe,0x71,-,_jno_short,implemented,folded-root-target
upd9002op_repe,0x72,-,_jc_short,implemented,folded-root-target
upd9002op_repe,0x73,-,_jnc_short,implemented,folded-root-target
upd9002op_repe,0x74,-,_jz_short,implemented,folded-root-target
upd9002op_repe,0x75,-,_jnz_short,implemented,folded-root-target
upd9002op_repe,0x76,-,_jna_short,implemented,folded-root-target
upd9002op_repe,0x77,-,_ja_short,implemented,folded-root-target
upd9002op_repe,0x78,-,_js_short,implemented,folded-root-target
upd9002op_repe,0x79,-,_jns_short,implemented,folded-root-target
upd9002op_repe,0x7a,-,_jp_short,implemented,folded-root-target
upd9002op_repe,0x7b,-,_jnp_short,implemented,folded-root-target
upd9002op_repe,0x7c,-,_jl_short,implemented,folded-root-target
upd9002op_repe,0x7d,-,_jnl_short,implemented,folded-root-target
upd9002op_repe,0x7e,-,_jle_short,implemented,folded-root-target
upd9002op_repe,0x7f,-,_jnle_short,implemented,folded-root-target
upd9002op_repe,0x80,-,_calc_ea8_i8,implemented,folded-root-target
upd9002op_repe,0x81,-,_calc_ea16_i16,implemented,folded-root-target
upd9002op_repe,0x82,-,_calc_ea8_i8,implemented,folded-root-target
upd9002op_repe,0x83,-,_calc_ea16_i8,implemented,folded-root-target
upd9002op_repe,0x84,-,_test_ea_r8,implemented,folded-root-target
upd9002op_repe,0x85,-,_test_ea_r16,implemented,folded-root-target
upd9002op_repe,0x86,-,_xchg_ea_r8,implemented,folded-root-target
upd9002op_repe,0x87,-,_xchg_ea_r16,implemented,folded-root-target
upd9002op_repe,0x88,-,_mov_ea_r8,implemented,folded-root-target
upd9002op_repe,0x89,-,_mov_ea_r16,implemented,folded-root-target
upd9002op_repe,0x8a,-,_mov_r8_ea,implemented,folded-root-target
upd9002op_repe,0x8b,-,_mov_r16_ea,implemented,folded-root-target
upd9002op_repe,0x8c,-,_mov_ea_seg,implemented,folded-root-target
upd9002op_repe,0x8d,-,_lea_r16_ea,implemented,folded-root-target
upd9002op_repe,0x8e,-,_mov_seg_ea,implemented,folded-root-target
upd9002op_repe,0x8f,-,_pop_ea,implemented,folded-root-target
upd9002op_repe,0x90,-,_nop,implemented,folded-root-target
upd9002op_repe,0x91,-,_xchg_ax_cx,implemented,folded-root-target
upd9002op_repe,0x92,-,_xchg_ax_dx,implemented,folded-root-target
upd9002op_repe,0x93,-,_xchg_ax_bx,implemented,folded-root-target
upd9002op_repe,0x94,-,_xchg_ax_sp,implemented,folded-root-target
upd9002op_repe,0x95,-,_xchg_ax_bp,implemented,folded-root-target
upd9002op_repe,0x96,-,_xchg_ax_si,implemented,folded-root-target
upd9002op_repe,0x97,-,_xchg_ax_di,implemented,folded-root-target
upd9002op_repe,0x98,-,_cbw,implemented,folded-root-target
upd9002op_repe,0x99,-,_cwd,implemented,folded-root-target
upd9002op_repe,0x9a,-,_call_far,implemented,folded-root-target
upd9002op_repe,0x9b,-,_wait,implemented,folded-root-target
upd9002op_repe,0x9c,-,_pushf,implemented,folded-root-target
upd9002op_repe,0x9d,-,_popf,implemented,folded-root-target
upd9002op_repe,0x9e,-,_sahf,implemented,folded-root-target
upd9002op_repe,0x9f,-,_lahf,implemented,folded-root-target
upd9002op_repe,0xa0,-,_mov_al_m8,implemented,folded-root-target
upd9002op_repe,0xa1,-,_mov_ax_m16,implemented,folded-root-target
upd9002op_repe,0xa2,-,_mov_m8_al,implemented,folded-root-target
upd9002op_repe,0xa3,-,_mov_m16_ax,implemented,folded-root-target
upd9002op_repe,0xa4,-,upd9002_rep_movsb,implemented,folded-root-target
upd9002op_repe,0xa5,-,upd9002_rep_movsw,implemented,folded-root-target
upd9002op_repe,0xa6,-,upd9002_repe_cmpsb,implemented,folded-root-target
upd9002op_repe,0xa7,-,upd9002_repe_cmpsw,implemented,folded-root-target
upd9002op_repe,0xa8,-,_test_al_data8,implemented,folded-root-target
upd9002op_repe,0xa9,-,_test_ax_data16,implemented,folded-root-target
upd9002op_repe,0xaa,-,upd9002_rep_stosb,implemented,folded-root-target
upd9002op_repe,0xab,-,upd9002_rep_stosw,implemented,folded-root-target
upd9002op_repe,0xac,-,upd9002_rep_lodsb,implemented,folded-root-target
upd9002op_repe,0xad,-,upd9002_rep_lodsw,implemented,folded-root-target
upd9002op_repe,0xae,-,upd9002_repe_scasb,implemented,folded-root-target
upd9002op_repe,0xaf,-,upd9002_repe_scasw,implemented,folded-root-target
upd9002op_repe,0xb0,-,_mov_al_imm,implemented,folded-root-target
upd9002op_repe,0xb1,-,_mov_cl_imm,implemented,folded-root-target
upd9002op_repe,0xb2,-,_mov_dl_imm,implemented,folded-root-target
upd9002op_repe,0xb3,-,_mov_bl_imm,implemented,folded-root-target
upd9002op_repe,0xb4,-,_mov_ah_imm,implemented,folded-root-target
upd9002op_repe,0xb5,-,_mov_ch_imm,implemented,folded-root-target
upd9002op_repe,0xb6,-,_mov_dh_imm,implemented,folded-root-target
upd9002op_repe,0xb7,-,_mov_bh_imm,implemented,folded-root-target
upd9002op_repe,0xb8,-,_mov_ax_imm,implemented,folded-root-target
upd9002op_repe,0xb9,-,_mov_cx_imm,implemented,folded-root-target
upd9002op_repe,0xba,-,_mov_dx_imm,implemented,folded-root-target
upd9002op_repe,0xbb,-,_mov_bx_imm,implemented,folded-root-target
upd9002op_repe,0xbc,-,_mov_sp_imm,implemented,folded-root-target
upd9002op_repe,0xbd,-,_mov_bp_imm,implemented,folded-root-target
upd9002op_repe,0xbe,-,_mov_si_imm,implemented,folded-root-target
upd9002op_repe,0xbf,-,_mov_di_imm,implemented,folded-root-target
upd9002op_repe,0xc0,-,_shift_ea8_data8,implemented,folded-root-target
upd9002op_repe,0xc1,-,_shift_ea16_data8,implemented,folded-root-target
upd9002op_repe,0xc2,-,_ret_near_data16,implemented,folded-root-target
upd9002op_repe,0xc3,-,_ret_near,implemented,folded-root-target
upd9002op_repe,0xc4,-,_les_r16_ea,implemented,folded-root-target
upd9002op_repe,0xc5,-,_lds_r16_ea,implemented,folded-root-target
upd9002op_repe,0xc6,-,_mov_ea8_data8,implemented,folded-root-target
upd9002op_repe,0xc7,-,_mov_ea16_data16,implemented,folded-root-target
upd9002op_repe,0xc8,-,_enter,implemented,folded-root-target
upd9002op_repe,0xc9,-,fleave,implemented,folded-root-target
upd9002op_repe,0xca,-,_ret_far_data16,implemented,folded-root-target
upd9002op_repe,0xcb,-,_ret_far,implemented,folded-root-target
upd9002op_repe,0xcc,-,_int_03,implemented,folded-root-target
upd9002op_repe,0xcd,-,_int_data8,implemented,folded-root-target
upd9002op_repe,0xce,-,_into,implemented,folded-root-target
upd9002op_repe,0xcf,-,_iret,implemented,folded-root-target
upd9002op_repe,0xd0,-,_shift_ea8_1,implemented,folded-root-target
upd9002op_repe,0xd1,-,_shift_ea16_1,implemented,folded-root-target
upd9002op_repe,0xd2,-,_shift_ea8_cl,implemented,folded-root-target
upd9002op_repe,0xd3,-,_shift_ea16_cl,implemented,folded-root-target
upd9002op_repe,0xd4,-,_aam,implemented,folded-root-target
upd9002op_repe,0xd5,-,_aad,implemented,folded-root-target
upd9002op_repe,0xd6,-,_xlat,implemented,folded-root-target
upd9002op_repe,0xd7,-,_xlat,implemented,folded-root-target
upd9002op_repe,0xd8,-,_esc,implemented,folded-root-target
upd9002op_repe,0xd9,-,_esc,implemented,folded-root-target
upd9002op_repe,0xda,-,_esc,implemented,folded-root-target
upd9002op_repe,0xdb,-,_esc,implemented,folded-root-target
upd9002op_repe,0xdc,-,_esc,implemented,folded-root-target
upd9002op_repe,0xdd,-,_esc,implemented,folded-root-target
upd9002op_repe,0xde,-,_esc,implemented,folded-root-target
upd9002op_repe,0xdf,-,_esc,implemented,folded-root-target
upd9002op_repe,0xe0,-,_loopnz,implemented,folded-root-target
upd9002op_repe,0xe1,-,_loopz,implemented,folded-root-target
upd9002op_repe,0xe2,-,_loop,implemented,folded-root-target
upd9002op_repe,0xe3,-,_jcxz,implemented,folded-root-target
upd9002op_repe,0xe4,-,_in_al_data8,implemented,folded-root-target
upd9002op_repe,0xe5,-,_in_ax_data8,implemented,folded-root-target
upd9002op_repe,0xe6,-,_out_data8_al,implemented,folded-root-target
upd9002op_repe,0xe7,-,_out_data8_ax,implemented,folded-root-target
upd9002op_repe,0xe8,-,_call_near,implemented,folded-root-target
upd9002op_repe,0xe9,-,_jmp_near,implemented,folded-root-target
upd9002op_repe,0xea,-,_jmp_far,implemented,folded-root-target
upd9002op_repe,0xeb,-,_jmp_short,implemented,folded-root-target
upd9002op_repe,0xec,-,_in_al_dx,implemented,folded-root-target
upd9002op_repe,0xed,-,_in_ax_dx,implemented,folded-root-target
upd9002op_repe,0xee,-,_out_dx_al,implemented,folded-root-target
upd9002op_repe,0xef,-,_out_dx_ax,implemented,folded-root-target
upd9002op_repe,0xf0,-,_lock,implemented,folded-root-target
upd9002op_repe,0xf1,-,_lock,implemented,folded-root-target
upd9002op_repe,0xf2,-,_repne,implemented,folded-root-target
upd9002op_repe,0xf3,-,_repe,implemented,folded-root-target
upd9002op_repe,0xf4,-,_hlt,implemented,folded-root-target
upd9002op_repe,0xf5,-,_cmc,implemented,folded-root-target
upd9002op_repe,0xf6,-,_ope0xf6,implemented,folded-root-target
upd9002op_repe,0xf7,-,_ope0xf7,implemented,folded-root-target
upd9002op_repe,0xf8,-,_clc,implemented,folded-root-target
upd9002op_repe,0xf9,-,_stc,implemented,folded-root-target
upd9002op_repe,0xfa,-,_cli,implemented,folded-root-target
upd9002op_repe,0xfb,-,_sti,implemented,folded-root-target
upd9002op_repe,0xfc,-,_cld,implemented,folded-root-target
upd9002op_repe,0xfd,-,_std,implemented,folded-root-target
upd9002op_repe,0xfe,-,_ope0xfe,implemented,folded-root-target
upd9002op_repe,0xff,-,_ope0xff,implemented,folded-root-target
upd9002op_repnc,0x00,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x01,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x02,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x03,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x04,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x05,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x06,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x07,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x08,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x09,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x0a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x0b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x0c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x0d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x0e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x0f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x10,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x11,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x12,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x13,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x14,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x15,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x16,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x17,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x18,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x19,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x1a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x1b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x1c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x1d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x1e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x1f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x20,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x21,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x22,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x23,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x24,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x25,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x26,-,_repnc_segprefix_es,implemented,folded-root-target
upd9002op_repnc,0x27,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x28,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x29,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x2a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x2b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x2c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x2d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x2e,-,_repnc_segprefix_cs,implemented,folded-root-target
upd9002op_repnc,0x2f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x30,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x31,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x32,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x33,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x34,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x35,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x36,-,_repnc_segprefix_ss,implemented,folded-root-target
upd9002op_repnc,0x37,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x38,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x39,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x3a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x3b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x3c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x3d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x3e,-,_repnc_segprefix_ds,implemented,folded-root-target
upd9002op_repnc,0x3f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x40,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x41,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x42,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x43,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x44,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x45,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x46,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x47,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x48,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x49,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x4a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x4b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x4c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x4d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x4e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x4f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x50,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x51,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x52,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x53,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x54,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x55,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x56,-,_reserved_repnc,known_target_gap,folded-root-target
